"State/UT","Year","Season","Pump Type","Agricultural Demand (%)","Industrial Demand (%)","Domestic Demand (%)","Total Demand (%)","Subsidy Impact Factor","Market Growth Rate (%)","Energy Efficiency Rating"
"Uttarakhand","2017","Winter","Floating","16","48","50","114","14.797315990858","4.0604151337042","3"
"Uttarakhand","2018","Summer","Submersible","61","23","55","139","10.510993403005","4.1701127353074","1"
"Uttarakhand","2018","Summer","Surface Suction","54","31","27","112","9.5908225021246","5.870281586325","4"
"Uttarakhand","2018","Summer","Floating","13","20","37","70","3.0218209521077","5.2042274571242","2"
"Uttarakhand","2018","Monsoon","Submersible","64","25","59","148","6.3663040026955","1.3287234815495","3"
"Uttarakhand","2018","Monsoon","Surface Suction","22","45","46","113","12.71749054662","6.6265180930689","3"
"Uttarakhand","2018","Monsoon","Floating","12","39","40","91","16.768254623347","6.133067052319","2"
"Uttarakhand","2018","Winter","Submersible","46","34","51","131","0.50008225701184","5.7146929023625","4"
"Uttarakhand","2018","Winter","Surface Suction","63","39","51","153","2.7928466041917","4.3106757023542","3"
"Uttarakhand","2018","Winter","Floating","34","45","43","122","0.99844971326758","1.693340193018","1"
"Uttarakhand","2019","Summer","Submersible","19","32","37","88","9.7113240456686","3.0573525480939","4"
"Uttarakhand","2019","Summer","Surface Suction","25","27","27","79","18.215036254763","5.2940588807355","3"
"Uttarakhand","2019","Summer","Floating","15","10","31","56","13.887946549598","5.6085192478463","2"
"Uttarakhand","2019","Monsoon","Submersible","26","10","51","87","16.449021819401","4.0278546259543","3"
"Uttarakhand","2019","Monsoon","Surface Suction","52","55","43","150","0.4835608750834","3.2971912929012","2"
"Uttarakhand","2019","Monsoon","Floating","45","34","29","108","7.6253143817809","4.0056321504994","4"
"Uttarakhand","2019","Winter","Submersible","11","38","23","72","8.5864233387541","1.3261970706411","1"
"Uttarakhand","2019","Winter","Surface Suction","19","36","60","115","5.9760612816655","6.1501363309546","1"
"Uttarakhand","2019","Winter","Floating","69","50","64","183","0.87189843585189","2.8324631858291","4"
"Uttarakhand","2020","Summer","Submersible","61","26","22","109","0.42327627964077","3.0202340133852","1"
"Uttarakhand","2020","Summer","Surface Suction","36","10","36","82","7.9358576293131","3.4963054308206","2"
"Uttarakhand","2020","Summer","Floating","64","26","22","112","10.682033801717","2.3096168971203","2"
"Uttarakhand","2020","Monsoon","Submersible","43","35","50","128","10.050592534033","2.6270667142672","1"
"Uttarakhand","2020","Monsoon","Surface Suction","68","34","57","159","1.1759203308927","5.3755984350198","3"
"Uttarakhand","2020","Monsoon","Floating","53","35","56","144","11.414874834666","5.6329150288448","2"
"Uttarakhand","2020","Winter","Submersible","29","18","42","89","6.6971390199796","3.7855985217156","4"
"Uttarakhand","2020","Winter","Surface Suction","32","52","46","130","1.7975656020128","1.7915789545229","1"
"Uttarakhand","2020","Winter","Floating","16","31","29","76","6.9116174669739","1.8903122693049","2"
"Uttarakhand","2021","Summer","Submersible","22","13","37","72","1.3957156800093","2.5352973162687","2"
"Uttarakhand","2021","Summer","Surface Suction","45","44","36","125","10.738025410408","4.3663170371433","3"
"Uttarakhand","2021","Summer","Floating","66","22","52","140","13.041197519892","1.8079549683067","1"
"Uttarakhand","2021","Monsoon","Submersible","38","46","23","107","3.2859596790494","5.5195572315749","4"
"Uttarakhand","2021","Monsoon","Surface Suction","12","29","29","70","0.37568652174364","6.8436124359292","1"
"Uttarakhand","2021","Monsoon","Floating","62","36","50","148","11.237013060906","2.586832945222","3"
"Uttarakhand","2021","Winter","Submersible","43","48","39","130","8.147096232589","5.1933165107024","2"
"Uttarakhand","2021","Winter","Surface Suction","30","28","23","81","5.4890410040962","6.2735993107138","1"
"Uttarakhand","2021","Winter","Floating","65","22","46","133","15.371503448188","4.549948393142","2"
"Uttarakhand","2022","Summer","Submersible","28","10","59","97","3.2930937651206","1.0335649352912","2"
"Uttarakhand","2022","Summer","Surface Suction","48","57","58","163","2.2858257167371","4.2000286893554","1"
"Uttarakhand","2022","Summer","Floating","41","13","20","74","11.662005692616","6.6152277517867","4"
"Uttarakhand","2022","Monsoon","Submersible","27","56","25","108","18.885140792913","4.1037206066076","3"
"Uttarakhand","2022","Monsoon","Surface Suction","63","52","64","179","17.370129413708","4.8365478410594","1"
"Uttarakhand","2022","Monsoon","Floating","25","44","36","105","14.133673914102","6.3581797485158","4"
"Uttarakhand","2022","Winter","Submersible","26","52","24","102","15.969890670531","6.7870573359499","2"
"Uttarakhand","2022","Winter","Surface Suction","57","28","27","112","17.379275456966","2.171639999483","4"
"Uttarakhand","2022","Winter","Floating","57","35","41","133","13.561207535753","2.7764925348127","1"
"Uttarakhand","2023","Summer","Submersible","58","29","47","134","14.243834565064","1.5681122483675","4"
"Uttarakhand","2023","Summer","Surface Suction","42","29","49","120","12.831405911302","5.9092720082228","1"
"Uttarakhand","2023","Summer","Floating","45","23","38","106","3.657875446584","3.8214939139599","4"
"Uttarakhand","2023","Monsoon","Submersible","41","56","30","127","9.5359044780077","1.7954930810871","4"
"Uttarakhand","2023","Monsoon","Surface Suction","26","26","47","99","7.2725549754231","3.2407853007563","4"
"Uttarakhand","2023","Monsoon","Floating","38","13","57","108","2.2957255732122","5.3558126759701","1"
"Uttarakhand","2023","Winter","Submersible","65","45","54","164","2.1066778848993","6.7929139420476","3"
"Uttarakhand","2023","Winter","Surface Suction","55","53","27","135","16.329077112011","2.3319702701139","1"
"Uttarakhand","2023","Winter","Floating","30","40","55","125","1.8484583381014","3.5811152006711","3"
"Uttarakhand","2024","Summer","Submersible","45","57","42","144","3.7697609987728","5.8357178102649","3"
"Uttarakhand","2024","Summer","Surface Suction","35","49","26","110","4.8668776698025","6.264875175453","3"
"Uttarakhand","2024","Summer","Floating","67","39","37","143","9.2361306803924","6.9945446067839","2"
"Uttarakhand","2024","Monsoon","Submersible","48","39","45","132","17.414526133044","4.8041823556302","2"
"Uttarakhand","2024","Monsoon","Surface Suction","27","22","44","93","1.9540642220215","4.69559204252","1"
"Uttarakhand","2024","Monsoon","Floating","47","24","34","105","10.534957048601","3.1682956693933","3"
"Uttarakhand","2024","Winter","Submersible","29","24","54","107","19.397826837635","6.5482539522734","4"
"Uttarakhand","2024","Winter","Surface Suction","40","57","51","148","19.082612061152","6.4140763385655","2"
"Uttarakhand","2024","Winter","Floating","22","33","59","114","11.286784463643","5.7574748452999","2"
"Uttarakhand","2025","Summer","Submersible","65","34","20","119","0.29660324863416","5.8546193009383","1"
"Uttarakhand","2025","Summer","Surface Suction","42","41","43","126","12.039755892944","5.7137065241119","1"
"Uttarakhand","2025","Summer","Floating","43","30","49","122","14.327381102281","3.7264585076888","1"
"Uttarakhand","2025","Monsoon","Submersible","46","49","63","158","16.512173450152","6.620643697138","1"
"Uttarakhand","2025","Monsoon","Surface Suction","42","24","36","102","2.7688526893108","1.7186015914653","1"
"Uttarakhand","2025","Monsoon","Floating","53","13","32","98","9.4260880351302","1.7132266335892","1"
"Uttarakhand","2025","Winter","Submersible","32","42","52","126","19.175092324298","3.6517846536806","2"
"Uttarakhand","2025","Winter","Surface Suction","43","36","40","119","7.0007780277191","3.6643869485232","1"
"Uttarakhand","2025","Winter","Floating","64","18","36","118","4.8160702430924","3.7631639868183","4"
"West Bengal","2015","Summer","Submersible","13","52","47","112","16.357532757762","5.1512862771025","3"
"West Bengal","2015","Summer","Surface Suction","19","46","32","97","1.9191150989318","3.4120508299052","3"
"West Bengal","2015","Summer","Floating","60","28","31","119","14.609962922018","2.3650897784479","4"
"West Bengal","2015","Monsoon","Submersible","39","55","31","125","17.131438047187","5.33118543937","1"
"West Bengal","2015","Monsoon","Surface Suction","57","27","63","147","2.2959193399633","1.2880138157808","3"
"West Bengal","2015","Monsoon","Floating","21","32","53","106","14.687672827099","5.117499615145","1"
"West Bengal","2015","Winter","Submersible","34","13","49","96","5.9204910304122","6.2253507428068","1"
"West Bengal","2015","Winter","Surface Suction","23","56","27","106","11.872264331388","4.1080140183795","1"
"West Bengal","2015","Winter","Floating","26","41","43","110","3.2525659263143","3.3282956203505","4"
"West Bengal","2016","Summer","Submersible","14","45","45","104","8.3214047110656","1.560591201055","2"
"West Bengal","2016","Summer","Surface Suction","35","31","31","97","2.5787461083963","2.4376589921692","1"
"West Bengal","2016","Summer","Floating","61","29","58","148","3.4677856168266","1.5903129550418","2"
"West Bengal","2016","Monsoon","Submersible","53","49","41","143","19.867455763203","1.7894242712736","4"
"West Bengal","2016","Monsoon","Surface Suction","55","44","53","152","16.898281700365","2.9754608725815","2"
"West Bengal","2016","Monsoon","Floating","61","38","51","150","7.2026337554775","1.2727877632296","1"
"West Bengal","2016","Winter","Submersible","46","36","42","124","11.782326876553","6.3887055016214","1"
"West Bengal","2016","Winter","Surface Suction","33","53","50","136","8.4431032985496","4.7120602544132","1"
"West Bengal","2016","Winter","Floating","19","58","21","98","17.464878914826","3.2372219840852","3"
"West Bengal","2017","Summer","Submersible","20","26","63","109","8.0267188619885","1.1699461452822","4"
"West Bengal","2017","Summer","Surface Suction","38","30","28","96","13.271138391171","1.9081657083517","3"
"West Bengal","2017","Summer","Floating","29","36","27","92","8.030325083692","3.5745867009135","3"
"West Bengal","2017","Monsoon","Submersible","15","12","24","51","8.2357547841551","1.1145956790503","3"
"West Bengal","2017","Monsoon","Surface Suction","14","20","34","68","19.200253145054","1.2267053308735","4"
"West Bengal","2017","Monsoon","Floating","16","49","25","90","17.473373113027","2.8439510859265","2"
"West Bengal","2017","Winter","Submersible","31","34","47","112","13.086126430681","1.4801954185956","1"
"West Bengal","2017","Winter","Surface Suction","10","24","45","79","10.573717073576","6.5678143707223","3"
"West Bengal","2017","Winter","Floating","51","43","24","118","15.83150192786","1.6917475593016","1"
"West Bengal","2018","Summer","Submersible","31","24","45","100","16.952227484313","2.2640823839654","3"
"West Bengal","2018","Summer","Surface Suction","18","32","62","112","18.199101265452","6.4935519130892","2"
"West Bengal","2018","Summer","Floating","49","27","35","111","17.098339171195","6.8454551531304","3"
"West Bengal","2018","Monsoon","Submersible","15","12","33","60","14.982311580517","4.3910395373436","3"
"West Bengal","2018","Monsoon","Surface Suction","31","12","50","93","19.15408214013","1.180968229041","4"
"West Bengal","2018","Monsoon","Floating","24","46","46","116","0.9764408385074","2.7548441993413","4"
"West Bengal","2018","Winter","Submersible","12","39","51","102","4.1768083284558","2.1807408015508","4"
"West Bengal","2018","Winter","Surface Suction","62","48","51","161","15.845799066618","1.1447966721553","2"
"West Bengal","2018","Winter","Floating","41","52","55","148","19.867722240573","5.0726901654211","2"
"West Bengal","2019","Summer","Submersible","62","56","59","177","6.5963161771272","4.9021933629727","2"
"West Bengal","2019","Summer","Surface Suction","61","18","30","109","8.0874939914164","2.3578257169074","3"
"West Bengal","2019","Summer","Floating","47","31","45","123","4.2482946504643","2.2499615063682","3"
"West Bengal","2019","Monsoon","Submersible","18","58","37","113","13.484628994971","3.4083826978762","4"
"West Bengal","2019","Monsoon","Surface Suction","47","16","52","115","19.449691245523","1.409595195133","2"
"West Bengal","2019","Monsoon","Floating","60","48","28","136","8.0862486243952","6.2519744958274","4"
"West Bengal","2019","Winter","Submersible","59","49","28","136","13.422249967489","1.1942522636464","1"
"West Bengal","2019","Winter","Surface Suction","16","26","43","85","1.4866174470716","2.7334858948229","3"
"West Bengal","2019","Winter","Floating","42","30","29","101","5.0510909481721","5.4727144810421","2"
"West Bengal","2020","Summer","Submersible","15","51","54","120","12.329587170825","2.1190660750244","1"
"West Bengal","2020","Summer","Surface Suction","20","19","36","75","14.854617275266","4.9563944794322","1"
"West Bengal","2020","Summer","Floating","27","27","20","74","2.2573883529364","3.5874747470817","3"
"West Bengal","2020","Monsoon","Submersible","69","43","55","167","16.993506148022","3.6256937724301","2"
"West Bengal","2020","Monsoon","Surface Suction","10","41","39","90","15.465524453336","6.5944329768797","2"
"West Bengal","2020","Monsoon","Floating","16","31","64","111","6.908404003536","5.5175803960292","2"
"West Bengal","2020","Winter","Submersible","23","55","30","108","9.077065113701","4.5698101440488","3"
"West Bengal","2020","Winter","Surface Suction","48","33","37","118","18.462877754337","2.616141509083","1"
"West Bengal","2020","Winter","Floating","28","33","53","114","12.63288978823","2.9065630409497","2"
"West Bengal","2021","Summer","Submersible","17","42","57","116","6.9534348293782","5.5771328673782","2"
"West Bengal","2021","Summer","Surface Suction","54","10","53","117","17.044730499518","4.6082057619404","2"
"West Bengal","2021","Summer","Floating","21","27","40","88","4.1816968431746","3.7189404658302","1"
"West Bengal","2021","Monsoon","Submersible","67","58","27","152","2.5880600119714","2.5099866102728","1"
"West Bengal","2021","Monsoon","Surface Suction","49","30","26","105","2.7605521787579","5.040349474695","3"
"West Bengal","2021","Monsoon","Floating","17","18","47","82","0.27319766870584","1.4658874921197","2"
"West Bengal","2021","Winter","Submersible","31","59","29","119","7.5363921229594","4.7690956270621","3"
"West Bengal","2021","Winter","Surface Suction","23","53","55","131","12.280623968973","6.1651301682607","1"
"West Bengal","2021","Winter","Floating","61","34","57","152","7.2458599663297","3.1903076652508","4"
"West Bengal","2022","Summer","Submersible","65","57","60","182","13.287508217031","5.0868261944343","3"
"West Bengal","2022","Summer","Surface Suction","35","10","27","72","11.072904359985","6.0799294810138","2"
"West Bengal","2022","Summer","Floating","60","46","22","128","14.282430548046","5.2171049403762","1"
"West Bengal","2022","Monsoon","Submersible","64","50","42","156","18.122235028933","2.1335504010347","2"
"West Bengal","2022","Monsoon","Surface Suction","58","31","32","121","6.2238488870875","3.6980791053109","4"
"West Bengal","2022","Monsoon","Floating","46","40","56","142","5.8567124492052","5.0770481364193","4"
"West Bengal","2022","Winter","Submersible","49","42","64","155","2.6090697435472","5.5761170227277","4"
"West Bengal","2022","Winter","Surface Suction","26","32","64","122","18.676360336146","6.3637135633153","3"
"West Bengal","2022","Winter","Floating","61","58","50","169","5.2953434748951","4.7280401285707","3"
"West Bengal","2023","Summer","Submersible","60","18","29","107","8.8574101221178","3.946845814808","3"
"West Bengal","2023","Summer","Surface Suction","35","10","49","94","6.5670414762144","1.4516334460216","1"
"West Bengal","2023","Summer","Floating","15","27","20","62","9.7050650918645","5.7086459269767","3"
"West Bengal","2023","Monsoon","Submersible","57","17","59","133","11.005910463663","2.6276115188991","4"
"West Bengal","2023","Monsoon","Surface Suction","38","34","55","127","6.4515678900667","1.4053172978652","3"
"West Bengal","2023","Monsoon","Floating","69","13","33","115","12.382942720984","4.1775292158297","2"
"West Bengal","2023","Winter","Submersible","17","45","29","91","18.719462164189","1.5703907395424","4"
"West Bengal","2023","Winter","Surface Suction","34","50","23","107","17.598108666156","4.0642797216702","1"
"West Bengal","2023","Winter","Floating","48","10","59","117","15.520443568805","4.9035099198767","1"
"West Bengal","2024","Summer","Submersible","48","30","64","142","0.15613388977781","5.1621028898272","2"
"West Bengal","2024","Summer","Surface Suction","39","55","23","117","10.67017172269","5.9407183225559","4"
"West Bengal","2024","Summer","Floating","26","24","29","79","8.7355576604252","5.4427187343015","1"
"West Bengal","2024","Monsoon","Submersible","21","10","20","51","3.3720732276508","5.7477864747037","1"
"West Bengal","2024","Monsoon","Surface Suction","17","31","41","89","3.352439415108","6.026544672102","3"
"West Bengal","2024","Monsoon","Floating","61","52","25","138","7.8150069541819","5.4448561883965","4"
"West Bengal","2024","Winter","Submersible","18","20","42","80","12.92861155984","2.295911654377","3"
"West Bengal","2024","Winter","Surface Suction","45","37","58","140","4.2779147274958","4.5873096181756","2"
"West Bengal","2024","Winter","Floating","66","39","54","159","17.758036766566","3.4251692776533","1"
"West Bengal","2025","Summer","Submersible","62","41","61","164","4.1965316618112","6.8912637781156","3"
"West Bengal","2025","Summer","Surface Suction","26","36","37","99","8.61841128702","6.726187693309","1"
"West Bengal","2025","Summer","Floating","33","36","49","118","6.8900371028492","4.7540030837896","3"
"West Bengal","2025","Monsoon","Submersible","53","43","46","142","10.102334369413","6.7521439234705","4"
"West Bengal","2025","Monsoon","Surface Suction","14","17","41","72","13.593502622813","3.1073177840054","2"
"West Bengal","2025","Monsoon","Floating","46","25","34","105","0.24776643807512","3.3963720882613","2"
"West Bengal","2025","Winter","Submersible","14","32","34","80","17.879753475145","6.7965823845275","1"
"West Bengal","2025","Winter","Surface Suction","11","31","27","69","12.829217046644","1.4094260986182","4"
"West Bengal","2025","Winter","Floating","39","28","42","109","18.241289057528","2.1677778832193","3"
"Delhi","2015","Summer","Submersible","42","56","37","135","1.8282875353938","2.0694065396159","3"
"Delhi","2015","Summer","Surface Suction","37","10","58","105","13.855630128567","2.200097567595","1"
"Delhi","2015","Summer","Floating","66","33","24","123","16.917338124097","6.6721982357763","3"
"Delhi","2015","Monsoon","Submersible","68","59","52","179","3.1183701932565","5.7396896186022","1"
"Delhi","2015","Monsoon","Surface Suction","21","18","30","69","17.098513130221","2.5160777664361","2"
"Delhi","2015","Monsoon","Floating","43","16","50","109","4.231456129786","5.866937569525","4"
"Delhi","2015","Winter","Submersible","19","50","27","96","15.665553625647","3.5901846738456","4"
"Delhi","2015","Winter","Surface Suction","69","29","28","126","12.173775210586","1.9159178800036","4"
"Delhi","2015","Winter","Floating","42","50","60","152","5.6310772545639","6.0453338602689","1"
"Delhi","2016","Summer","Submersible","14","44","40","98","11.358730537415","1.9919466038833","1"
"Delhi","2016","Summer","Surface Suction","40","35","54","129","13.865488548174","4.7494975731165","3"
"Delhi","2016","Summer","Floating","48","43","61","152","1.8307023496561","2.5585056166155","2"
"Delhi","2016","Monsoon","Submersible","33","58","47","138","15.114198449848","3.7080161964357","4"
"Delhi","2016","Monsoon","Surface Suction","57","17","20","94","13.654876792541","6.6443024778347","1"
"Delhi","2016","Monsoon","Floating","19","21","60","100","16.54961919514","3.160706292934","3"
"Delhi","2016","Winter","Submersible","49","26","24","99","10.710517653912","2.382531830886","1"
"Delhi","2016","Winter","Surface Suction","26","44","20","90","6.0770716173644","4.2431755065336","3"
"Delhi","2016","Winter","Floating","69","28","61","158","4.3451480098773","6.8264347517669","1"
"Delhi","2017","Summer","Submersible","61","21","38","120","17.602133344128","2.2837703850448","3"
"Delhi","2017","Summer","Surface Suction","21","27","62","110","17.06303619938","5.2900118133861","2"
"Delhi","2017","Summer","Floating","66","38","64","168","18.713767550953","4.9940424173757","4"
"Delhi","2017","Monsoon","Submersible","68","47","52","167","8.8464880673242","4.3385147866729","3"
"Delhi","2017","Monsoon","Surface Suction","67","20","43","130","19.719438879007","1.2943214355268","4"
"Delhi","2017","Monsoon","Floating","62","19","44","125","5.041973191246","6.7293382600555","3"
"Delhi","2017","Winter","Submersible","53","49","59","161","3.6299525654168","2.46671326154","2"
"Delhi","2017","Winter","Surface Suction","21","13","42","76","3.0734861242724","4.6977682763847","1"
"Delhi","2017","Winter","Floating","35","37","20","92","16.525384783493","1.2551478011146","4"
"Delhi","2018","Summer","Submersible","59","29","21","109","15.821442869562","3.8074937916733","4"
"Delhi","2018","Summer","Surface Suction","59","41","39","139","7.1659882703916","1.5150536657235","2"
"Delhi","2018","Summer","Floating","59","55","22","136","19.401290740403","6.5595992846294","3"
"Delhi","2018","Monsoon","Submersible","65","40","41","146","15.629202916613","3.5925022771124","2"
"Delhi","2018","Monsoon","Surface Suction","63","10","38","111","6.5341842996077","5.5401506396562","3"
"Delhi","2018","Monsoon","Floating","34","39","48","121","17.183447231399","5.066562966176","2"
"Delhi","2018","Winter","Submersible","13","10","60","83","8.6163478157425","1.3446111651697","4"
"Delhi","2018","Winter","Surface Suction","24","24","58","106","17.062227783141","2.3185018010013","4"
"Delhi","2018","Winter","Floating","29","25","22","76","4.2305725172683","3.3606129366212","3"
"Delhi","2019","Summer","Submersible","35","14","21","70","16.087928938304","2.2425089493263","2"
"Delhi","2019","Summer","Surface Suction","43","29","44","116","13.111879024897","4.2525790551899","4"
"Delhi","2019","Summer","Floating","56","53","62","171","16.134295360895","1.0992366957393","4"
"Delhi","2019","Monsoon","Submersible","14","11","35","60","19.649653021222","4.9924287558295","1"
"Delhi","2019","Monsoon","Surface Suction","47","54","61","162","6.4270461163045","6.9373888494268","1"
"Delhi","2019","Monsoon","Floating","68","48","30","146","8.6528496120807","3.8085043611259","2"
"Delhi","2019","Winter","Submersible","30","13","52","95","1.090793213503","6.0532604812616","3"
"Delhi","2019","Winter","Surface Suction","68","14","55","137","0.32339079909039","4.550012923561","3"
"Delhi","2019","Winter","Floating","64","39","40","143","12.321971242987","2.1341024040073","4"
"Delhi","2020","Summer","Submersible","14","50","64","128","1.0739437587875","2.8804333688473","1"
"Delhi","2020","Summer","Surface Suction","45","30","64","139","13.235303094548","5.3268151215943","3"
"Delhi","2020","Summer","Floating","29","29","64","122","1.573673138838","3.5569092907043","2"
"Delhi","2020","Monsoon","Submersible","69","41","25","135","5.134832026831","1.6053328126352","1"
"Delhi","2020","Monsoon","Surface Suction","14","34","32","80","12.858624163215","6.1667814582687","4"
"Delhi","2020","Monsoon","Floating","69","18","40","127","5.7881026140883","4.9745798405281","3"
"Delhi","2020","Winter","Submersible","35","51","30","116","11.624726897089","5.7105532235499","3"
"Delhi","2020","Winter","Surface Suction","39","28","53","120","7.6500346137147","3.4669657950781","1"
"Delhi","2020","Winter","Floating","12","12","47","71","13.337332722411","6.3992771234269","2"
"Delhi","2021","Summer","Submersible","14","58","34","106","2.6172705188676","4.9571819141799","3"
"Delhi","2021","Summer","Surface Suction","58","17","27","102","2.4350399529536","4.5668431294757","1"
"Delhi","2021","Summer","Floating","20","54","32","106","10.832830156661","3.3270705981151","1"
"Delhi","2021","Monsoon","Submersible","60","46","28","134","7.6262127990416","6.0517507265101","2"
"Delhi","2021","Monsoon","Surface Suction","12","41","24","77","4.1705508059838","5.5903805881934","4"
"Delhi","2021","Monsoon","Floating","22","52","48","122","17.629335297591","4.832194569299","1"
"Delhi","2021","Winter","Submersible","35","27","37","99","0.62914390492052","5.1728536251345","4"
"Delhi","2021","Winter","Surface Suction","25","42","22","89","9.415204433354","3.3305633273671","2"
"Delhi","2021","Winter","Floating","18","49","36","103","11.976680293012","6.6148058563277","2"
"Delhi","2022","Summer","Submersible","61","36","62","159","3.4836441330586","1.6029685554385","2"
"Delhi","2022","Summer","Surface Suction","34","19","48","101","10.440468353287","5.9584895730933","1"
"Delhi","2022","Summer","Floating","48","33","28","109","14.420420786055","4.8573040899475","1"
"Delhi","2022","Monsoon","Submersible","29","44","55","128","6.195449694481","2.441937284469","1"
"Delhi","2022","Monsoon","Surface Suction","31","10","24","65","11.502251338787","5.429151383947","4"
"Delhi","2022","Monsoon","Floating","51","52","51","154","1.2839097199563","4.2275381876073","4"
"Delhi","2022","Winter","Submersible","46","39","29","114","14.438191479846","5.8639946409011","3"
"Delhi","2022","Winter","Surface Suction","30","50","28","108","8.0805990065692","5.0701037767301","4"
"Delhi","2022","Winter","Floating","41","23","32","96","8.2208156114922","1.993720356461","2"
"Delhi","2023","Summer","Submersible","54","49","45","148","7.8920990332248","2.0790666810132","4"
"Delhi","2023","Summer","Surface Suction","62","42","50","154","16.997428571221","6.0696402521126","1"
"Delhi","2023","Summer","Floating","54","40","29","123","4.9468934228669","3.4080880254311","3"
"Delhi","2023","Monsoon","Submersible","55","48","27","130","8.7018185339905","4.2122857322924","2"
"Delhi","2023","Monsoon","Surface Suction","29","15","62","106","15.168919139997","2.9275310404835","1"
"Delhi","2023","Monsoon","Floating","40","43","57","140","7.600147284815","6.1798210890707","2"
"Delhi","2023","Winter","Submersible","21","44","25","90","3.0131947641534","6.2989940678537","1"
"Delhi","2023","Winter","Surface Suction","67","55","54","176","14.955532765442","3.3847235540022","1"
"Delhi","2023","Winter","Floating","15","56","36","107","18.427951760004","4.8377003945924","2"
"Delhi","2024","Summer","Submersible","36","55","34","125","8.5440605456367","4.5491727841322","4"
"Delhi","2024","Summer","Surface Suction","51","47","28","126","14.443111586333","4.6904400401111","2"
"Delhi","2024","Summer","Floating","54","29","27","110","18.718111706396","1.8217907428558","1"
"Delhi","2024","Monsoon","Submersible","25","20","61","106","15.090466148511","5.3297778160282","2"
"Delhi","2024","Monsoon","Surface Suction","44","52","22","118","15.945180512962","3.741882157768","2"
"Delhi","2024","Monsoon","Floating","15","56","33","104","12.808212736531","3.6196873732104","1"
"Delhi","2024","Winter","Submersible","51","26","48","125","14.875346947471","5.2712925113757","2"
"Delhi","2024","Winter","Surface Suction","21","34","60","115","3.4489826714614","1.1244480568372","1"
"Delhi","2024","Winter","Floating","66","40","22","128","14.687469573535","1.7250427080038","1"
"Delhi","2025","Summer","Submersible","69","19","21","109","4.3615356412231","3.348019376123","3"
"Delhi","2025","Summer","Surface Suction","41","32","53","126","19.275503644145","6.5850620180992","3"
"Delhi","2025","Summer","Floating","11","24","40","75","18.463520569127","5.4885361942188","4"
"Delhi","2025","Monsoon","Submersible","16","15","52","83","3.7312771926932","6.3682627325612","2"
"Delhi","2025","Monsoon","Surface Suction","39","17","59","115","15.000303584574","2.053693205987","1"
"Delhi","2025","Monsoon","Floating","24","40","44","108","2.741358850809","2.0392217845595","3"
"Delhi","2025","Winter","Submersible","14","14","55","83","16.740155916062","3.2398924381956","2"
"Delhi","2025","Winter","Surface Suction","38","17","53","108","6.5078084712248","1.904421958187","3"
"Delhi","2025","Winter","Floating","46","38","24","108","12.265666936838","5.5700494323651","4"
"Puducherry","2015","Summer","Submersible","28","21","20","69","6.1858612744606","1.9695250105484","3"
"Puducherry","2015","Summer","Surface Suction","16","26","22","64","3.5706580907943","3.2568838600629","3"
"Puducherry","2015","Summer","Floating","38","59","61","158","18.488601835685","5.5739125701639","1"
"Puducherry","2015","Monsoon","Submersible","65","35","40","140","2.7234828472314","2.5022383042419","1"
"Puducherry","2015","Monsoon","Surface Suction","10","24","36","70","0.72509790883055","6.9041089011782","3"
"Puducherry","2015","Monsoon","Floating","59","43","25","127","19.538628335946","1.974761283021","2"
"Puducherry","2015","Winter","Submersible","14","16","52","82","3.8893268931539","5.4999425928502","1"
"Puducherry","2015","Winter","Surface Suction","52","36","26","114","7.4966113917506","2.4652268391277","1"
"Puducherry","2015","Winter","Floating","49","26","64","139","14.884433456186","5.5904114462622","2"
"Puducherry","2016","Summer","Submersible","32","33","48","113","6.473255620716","3.8878622713498","2"
"Puducherry","2016","Summer","Surface Suction","62","49","64","175","11.849728092639","2.7867224393758","1"
"Puducherry","2016","Summer","Floating","46","12","55","113","3.5721581864731","6.8945426029607","4"
"Puducherry","2016","Monsoon","Submersible","58","15","29","102","2.9369633814685","4.3061881160809","1"
"Puducherry","2016","Monsoon","Surface Suction","55","29","63","147","18.665173351617","2.1741912358182","2"
"Puducherry","2016","Monsoon","Floating","31","59","25","115","12.009113745503","1.6024068602536","4"
"Puducherry","2016","Winter","Submersible","54","28","64","146","8.3504561221506","2.8035467366855","3"
"Puducherry","2016","Winter","Surface Suction","37","12","33","82","8.0119074821054","2.1540589388501","4"
"Puducherry","2016","Winter","Floating","19","58","34","111","17.837359675022","6.8270464308397","3"
"Puducherry","2017","Summer","Submersible","57","17","20","94","3.0770011073455","3.8709451593713","4"
"Puducherry","2017","Summer","Surface Suction","57","39","52","148","16.048365743574","5.0224173460982","1"
"Puducherry","2017","Summer","Floating","12","52","25","89","4.1577670820999","5.8019491564389","3"
"Puducherry","2017","Monsoon","Submersible","39","36","36","111","4.3496870772596","3.0054782449428","4"
"Puducherry","2017","Monsoon","Surface Suction","62","35","46","143","10.428440846966","5.6739310353977","1"
"Puducherry","2017","Monsoon","Floating","38","52","40","130","11.698722366781","4.9912246208864","2"
"Puducherry","2017","Winter","Submersible","36","18","52","106","3.4258110933535","6.7931057941175","3"
"Puducherry","2017","Winter","Surface Suction","40","10","39","89","13.326106462566","4.2790822522072","2"
"Puducherry","2017","Winter","Floating","25","13","27","65","16.075039486082","4.3178535161046","4"
"Puducherry","2018","Summer","Submersible","18","11","36","65","1.6790332299957","3.0373890733812","3"
